5,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,old,01_VECユーザ会員への提案進捗状況について(2営本)_v3.pptx,,,,,,,,,,,,,,,154312
5,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,old,04_【西営本】VECユーザ会員へのIoT-TP(CF)提案進捗リスト_160129.xlsx,,,,,,,,,,,,,,,28821
5,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,old,(From石川さん)160128_【西営本】VECユーザ会員へのIoT-TP(CF)提案進捗リスト_160128.xlsx,,,,,,,,,,,,,,,30522
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,old,,,,,,,,,,,,,,,,778755
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,99_【オリジナル】PoCアタックリスト(VECユーザー会員).xlsx - ショートカット.lnk,,,,,,,,,,,,,,,,3302
5,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,99_調査分析結果,160125_IoT-TP(CF)未提案案件調査分析まとめ_有沢.xlsx,,,,,,,,,,,,,,,16369
5,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,99_調査分析結果,160125_IoT-TP(CF)未提案案件調査分析まとめ_有沢.txt,,,,,,,,,,,,,,,2317
5,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,99_調査分析結果,160125_IoT-TP(CF)案件進捗リスト.xlsx,,,,,,,,,,,,,,,30728
5,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,99_調査分析結果,160125_IoT-TP(CF)未提案案件調査分析まとめ-2_有沢 .xlsx,,,,,,,,,,,,,,,16328
5,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,99_調査分析結果,old,,,,,,,,,,,,,,,0
5,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,99_調査分析結果,160125_IoT-TP(CF)案件進捗リスト-2.xlsx,,,,,,,,,,,,,,,32227
5,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,99_調査分析結果,TMP_未提案の課題.txt,,,,,,,,,,,,,,,2394
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,99_調査分析結果,,,,,,,,,,,,,,,,100363
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,21_キーマンリストへのショートカット.lnk,,,,,,,,,,,,,,,,3130
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,02_【VEC以外のユーザ】提案進捗リスト(サマリ).pptx,,,,,,,,,,,,,,,,160534
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,提案ステータス_サマリ_20160125.xlsx,,,,,,,,,,,,,,,,17583
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,31_PoCアタックリスト(VECユーザー会員)_160113(更新).xlsx,,,,,,,,,,,,,,,,57527
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,01_【全営業部】VECユーザ会員へのIoT-TP(CF)提案進捗リスト_160129.xlsx,,,,,,,,,,,,,,,,49589
3,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),01_VECユーザ会員へのIoT-TP(CF)提案進捗状況,,,,,,,,,,,,,,,,,1776011
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),02_hitoe案件,hitoe案件リスト_20151127 .xlsx,,,,,,,,,,,,,,,,34158
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),02_hitoe案件,hitoe案件リスト_20160125 .xlsx,,,,,,,,,,,,,,,,34124
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),02_hitoe案件,Thumbs.db,,,,,,,,,,,,,,,,26624
4,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),02_hitoe案件,hitoe案件リスト_20160112 .xlsx,,,,,,,,,,,,,,,,36524
3,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),02_hitoe案件,,,,,,,,,,,,,,,,,131430
3,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),【二営】IoT案件ヒアリングフォーマット_v1.02.xlsx,,,,,,,,,,,,,,,,,24874
3,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),【IC本】IoT案件ヒアリングフォーマット_v1.02_FUSO、MEL.xlsx,,,,,,,,,,,,,,,,,25374
3,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),【五営】IoT案件ヒアリングフォーマット_v1.02_五営記.xlsx,,,,,,,,,,,,,,,,,23461
3,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),【四営】IoT案件ヒアリングフォーマット_v1.02.xlsx,,,,,,,,,,,,,,,,,24558
3,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),【西営】IoT案件ヒアリングフォーマット_v1.02.xlsx,,,,,,,,,,,,,,,,,22214
2,Y:,6000_案件管理,6600_各営業組織より受領(案件情報),,,,,,,,,,,,,,,,,,2027922
2,Y:,6000_案件管理,ニーズ明確化_20151111.xlsx,,,,,,,,,,,,,,,,,,30801
1,Y:,6000_案件管理,,,,,,,,,,,,,,,,,,,286529840
4,Y:,7000_パートナー管理,007_NEC(Connexive),20160128_Vehicle勉強会,Connexive概要説明.pdf,,,,,,,,,,,,,,,,1762418
4,Y:,7000_パートナー管理,007_NEC(Connexive),20160128_Vehicle勉強会,20160128_Vehicle勉強会.txt,,,,,,,,,,,,,,,,3623
4,Y:,7000_パートナー管理,007_NEC(Connexive),20160128_Vehicle勉強会,Vehicle紹介.pdf,,,,,,,,,,,,,,,,1073258
3,Y:,7000_パートナー管理,007_NEC(Connexive),20160128_Vehicle勉強会,,,,,,,,,,,,,,,,,2839299
3,Y:,7000_パートナー管理,007_NEC(Connexive),IoT-GW、デバイスライナップ_20151120.pdf,,,,,,,,,,,,,,,,,199185
3,Y:,7000_パートナー管理,007_NEC(Connexive),使送便.ppt,,,,,,,,,,,,,,,,,145920
3,Y:,7000_パートナー管理,007_NEC(Connexive),20151023_NEC.txt,,,,,,,,,,,,,,,,,1070
3,Y:,7000_パートナー管理,007_NEC(Connexive),20160304_NEC.txt,,,,,,,,,,,,,,,,,2730
2,Y:,7000_パートナー管理,007_NEC(Connexive),,,,,,,,,,,,,,,,,,3188204
2,Y:,7000_パートナー管理,20151224_CTC_devicewise.txt,,,,,,,,,,,,,,,,,,3154
3,Y:,7000_パートナー管理,アクティス,201601アクティス.pdf,,,,,,,,,,,,,,,,,1099262
3,Y:,7000_パートナー管理,アクティス,鷲山さんがいかれた会社です.txt,,,,,,,,,,,,,,,,,0
2,Y:,7000_パートナー管理,アクティス,,,,,,,,,,,,,,,,,,1099262
2,Y:,7000_パートナー管理,20151222_PF pricing検討.xlsx,,,,,,,,,,,,,,,,,,29851
4,Y:,7000_パートナー管理,002_OSI Soft,20150929_OSIsoft打合せ,20150929_OSIsoft打合せ.txt,,,,,,,,,,,,,,,,2394
4,Y:,7000_パートナー管理,002_OSI Soft,20150929_OSIsoft打合せ,20150929_OSI Soft様打合せ.pptx,,,,,,,,,,,,,,,,744910
3,Y:,7000_パートナー管理,002_OSI Soft,20150929_OSIsoft打合せ,,,,,,,,,,,,,,,,,747304
4,Y:,7000_パートナー管理,002_OSI Soft,20151215_OSIsoft打ち合わせ,20151215_OSIsoft打ち合わせ.txt,,,,,,,,,,,,,,,,2942
4,Y:,7000_パートナー管理,002_OSI Soft,20151215_OSIsoft打ち合わせ,20151119_ConnectedFactory提案書_ロングバージョン_v1.1.pptx,,,,,,,,,,,,,,,,2122655
3,Y:,7000_パートナー管理,002_OSI Soft,20151215_OSIsoft打ち合わせ,,,,,,,,,,,,,,,,,2125597
4,Y:,7000_パートナー管理,002_OSI Soft,20160119_OSIsoft打ち合わせ,20160119_OSIsoft打ち合わせ.txt,,,,,,,,,,,,,,,,1876
3,Y:,7000_パートナー管理,002_OSI Soft,20160119_OSIsoft打ち合わせ,,,,,,,,,,,,,,,,,1876
4,Y:,7000_パートナー管理,002_OSI Soft,20150909_OSIsoft社顔合わせ,PI System導入費用の試算.pdf,,,,,,,,,,,,,,,,318506
4,Y:,7000_パートナー管理,002_OSI Soft,20150909_OSIsoft社顔合わせ,パートナリング形態.pdf,,,,,,,,,,,,,,,,81479
4,Y:,7000_パートナー管理,002_OSI Soft,20150909_OSIsoft社顔合わせ,OSIsoft30日トライアル版ライセンス同意書ひな形.pdf,,,,,,,,,,,,,,,,440030
4,Y:,7000_パートナー管理,002_OSI Soft,20150909_OSIsoft社顔合わせ,20150909_OSIsoft社顔合わせ(パートナリング).txt,,,,,,,,,,,,,,,,1985
3,Y:,7000_パートナー管理,002_OSI Soft,20150909_OSIsoft社顔合わせ,,,,,,,,,,,,,,,,,842000
3,Y:,7000_パートナー管理,002_OSI Soft,20160217_OSIsoft.txt,,,,,,,,,,,,,,,,,1710
5,Y:,7000_パートナー管理,002_OSI Soft,20151015_OSIsoft打ち合わせ,old,20151015_OSIsoft打ち合わせ_神園.txt,,,,,,,,,,,,,,,3270
5,Y:,7000_パートナー管理,002_OSI Soft,20151015_OSIsoft打ち合わせ,old,20151015_OSIsoft打ち合わせ.txt,,,,,,,,,,,,,,,2920
4,Y:,7000_パートナー管理,002_OSI Soft,20151015_OSIsoft打ち合わせ,old,,,,,,,,,,,,,,,,6190
4,Y:,7000_パートナー管理,002_OSI Soft,20151015_OSIsoft打ち合わせ,OSIsoft社資料.pdf,,,,,,,,,,,,,,,,204619
4,Y:,7000_パートナー管理,002_OSI Soft,20151015_OSIsoft打ち合わせ,20151015_OSIsoft打ち合わせ_r1.txt,,,,,,,,,,,,,,,,3263
3,Y:,7000_パートナー管理,002_OSI Soft,20151015_OSIsoft打ち合わせ,,,,,,,,,,,,,,,,,214072
4,Y:,7000_パートナー管理,002_OSI Soft,資料 from OSIsoft,主な顧客.pdf,,,,,,,,,,,,,,,,158754
4,Y:,7000_パートナー管理,002_OSI Soft,資料 from OSIsoft,パートナーヒアリング_OSIsoft_20151208.xlsx,,,,,,,,,,,,,,,,38209
4,Y:,7000_パートナー管理,002_OSI Soft,資料 from OSIsoft,主力製品、サービス.pdf,,,,,,,,,,,,,,,,688559
4,Y:,7000_パートナー管理,002_OSI Soft,資料 from OSIsoft,販売実績、シェア.pdf,,,,,,,,,,,,,,,,240593
3,Y:,7000_パートナー管理,002_OSI Soft,資料 from OSIsoft,,,,,,,,,,,,,,,,,1126115
2,Y:,7000_パートナー管理,002_OSI Soft,,,,,,,,,,,,,,,,,,5058674
3,Y:,7000_パートナー管理,000NDA,20160212_ファイル名札.docx,,,,,,,,,,,,,,,,,13428
5,Y:,7000_パートナー管理,000NDA,GE,GE Digital(日本）,【英文】Confidentiality Agreement_20160223.doc,,,,,,,,,,,,,,,58368
5,Y:,7000_パートナー管理,000NDA,GE,GE Digital(日本）,【英文】Confidentiality Agreement_20160307.doc,,,,,,,,,,,,,,,58368
5,Y:,7000_パートナー管理,000NDA,GE,GE Digital(日本）,【英文】Confidentiality Agreement 12212015.doc,,,,,,,,,,,,,,,59392
4,Y:,7000_パートナー管理,000NDA,GE,GE Digital(日本）,,,,,,,,,,,,,,,,176128
5,Y:,7000_パートナー管理,000NDA,GE,20160301_GE本社訪問,(format)決裁チェックリストv20140303.xls,,,,,,,,,,,,,,,87552
5,Y:,7000_パートナー管理,000NDA,GE,20160301_GE本社訪問,NTT Communications_N-NDA-7659.pdf,,,,,,,,,,,,,,,84067
4,Y:,7000_パートナー管理,000NDA,GE,20160301_GE本社訪問,,,,,,,,,,,,,,,,171619
3,Y:,7000_パートナー管理,000NDA,GE,,,,,,,,,,,,,,,,,347747
4,Y:,7000_パートナー管理,000NDA,マイクロテクノロジ,20160303_機密保持に関する覚書_マイクロテクノロジー様.doc,,,,,,,,,,,,,,,,58880
3,Y:,7000_パートナー管理,000NDA,マイクロテクノロジ,,,,,,,,,,,,,,,,,58880
4,Y:,7000_パートナー管理,000NDA,安川情報システム,20150930_機密保持に関する覚書.doc,,,,,,,,,,,,,,,,57856
4,Y:,7000_パートナー管理,000NDA,安川情報システム,決裁文書帳票出力画面(2).pdf,,,,,,,,,,,,,,,,72191
4,Y:,7000_パートナー管理,000NDA,安川情報システム,決裁文書帳票出力画面(9).pdf,,,,,,,,,,,,,,,,72196
4,Y:,7000_パートナー管理,000NDA,安川情報システム,NDA（安川）.pdf,,,,,,,,,,,,,,,,808699
4,Y:,7000_パートナー管理,000NDA,安川情報システム,20150930_機密保持に関する覚書_安川情報システム様.doc,,,,,,,,,,,,,,,,59392
3,Y:,7000_パートナー管理,000NDA,安川情報システム,,,,,,,,,,,,,,,,,1070334
5,Y:,7000_パートナー管理,000NDA,OSIsoft,old,20151015【英文】Confidentiality Agreement.doc,,,,,,,,,,,,,,,67072
5,Y:,7000_パートナー管理,000NDA,OSIsoft,old,20151102【英文】Confidentiality Agreement_OSIsoft(17Nov2015).doc,,,,,,,,,,,,,,,64512
5,Y:,7000_パートナー管理,000NDA,OSIsoft,old,20151102【英文】Confidentiality Agreement_OSI soft.doc,,,,,,,,,,,,,,,62976
5,Y:,7000_パートナー管理,000NDA,OSIsoft,old,20151007_機密保持に関する覚書_OSIsoft様_英語.doc,,,,,,,,,,,,,,,58368
5,Y:,7000_パートナー管理,000NDA,OSIsoft,old,OSIsoft Non-Dev NDA 04-21-2014.pdf,,,,,,,,,,,,,,,100281
5,Y:,7000_パートナー管理,000NDA,OSIsoft,old,20151007_機密保持に関する覚書_OSIsoft様.doc,,,,,,,,,,,,,,,59392
4,Y:,7000_パートナー管理,000NDA,OSIsoft,old,,,,,,,,,,,,,,,,412601
4,Y:,7000_パートナー管理,000NDA,OSIsoft,決裁文書帳票出力画面(14).pdf,,,,,,,,,,,,,,,,72015
4,Y:,7000_パートナー管理,000NDA,OSIsoft,(format)決裁チェックリストv20140303.xls,,,,,,,,,,,,,,,,87552
4,Y:,7000_パートナー管理,000NDA,OSIsoft,20151224_【英文】Confidentiality Agreement_OSIsoft.doc,,,,,,,,,,,,,,,,64000
3,Y:,7000_パートナー管理,000NDA,OSIsoft,,,,,,,,,,,,,,,,,636168
4,Y:,7000_パートナー管理,000NDA,シュナイダー,20151204_機密保持に関する覚書_シュナイダーエレクトリック様.docx,,,,,,,,,,,,,,,,36831
5,Y:,7000_パートナー管理,000NDA,シュナイダー,old,20151007_機密保持に関する覚書_シュナイダーエレクトリック様.doc,,,,,,,,,,,,,,,59392
5,Y:,7000_パートナー管理,000NDA,シュナイダー,old,20151007_機密保持に関する覚書_シュナイダー様_英語.doc,,,,,,,,,,,,,,,58368
5,Y:,7000_パートナー管理,000NDA,シュナイダー,old,20151202_機密保持に関する覚書_シュナイダーエレクトリック様.docx,,,,,,,,,,,,,,,26100
4,Y:,7000_パートナー管理,000NDA,シュナイダー,old,,,,,,,,,,,,,,,,143860
4,Y:,7000_パートナー管理,000NDA,シュナイダー,(format)決裁チェックリストv20140303.xls,,,,,,,,,,,,,,,,87552
4,Y:,7000_パートナー管理,000NDA,シュナイダー,決裁文書_NDA_シュナイダー.pdf,,,,,,,,,,,,,,,,72597
3,Y:,7000_パートナー管理,000NDA,シュナイダー,,,,,,,,,,,,,,,,,340840
4,Y:,7000_パートナー管理,000NDA,☆NDA雛型,日本語版NDAﾁｪｯｸﾘｽﾄ及び解説.pptx,,,,,,,,,,,,,,,,112285
4,Y:,7000_パートナー管理,000NDA,☆NDA雛型,(format)決裁チェックリストv20140303.xls,,,,,,,,,,,,,,,,87552
4,Y:,7000_パートナー管理,000NDA,☆NDA雛型,【英文】Confidentiality Agreement 12212015.doc,,,,,,,,,,,,,,,,59392
4,Y:,7000_パートナー管理,000NDA,☆NDA雛型,英語版NDAﾁｪｯｸﾘｽﾄ及び解説.pptx,,,,,,,,,,,,,,,,158862
4,Y:,7000_パートナー管理,000NDA,☆NDA雛型,機密保持に関する覚書.doc,,,,,,,,,,,,,,,,57344
3,Y:,7000_パートナー管理,000NDA,☆NDA雛型,,,,,,,,,,,,,,,,,475435
3,Y:,7000_パートナー管理,000NDA,NDA締結リスト.xlsx,,,,,,,,,,,,,,,,,25987
4,Y:,7000_パートナー管理,000NDA,Zuora,20160303_【英文】Confidentiality Agreement.doc,,,,,,,,,,,,,,,,62464
5,Y:,7000_パートナー管理,000NDA,Zuora,Zuora雛型,Zuora MNDA 150408 1610 US.docx,,,,,,,,,,,,,,,52517
4,Y:,7000_パートナー管理,000NDA,Zuora,Zuora雛型,,,,,,,,,,,,,,,,52517
3,Y:,7000_パートナー管理,000NDA,Zuora,,,,,,,,,,,,,,,,,114981
5,Y:,7000_パートナー管理,000NDA,スマートバリュー,old,20160118_機密保持に関する覚書_スマートバリュー様.doc,,,,,,,,,,,,,,,60928
5,Y:,7000_パートナー管理,000NDA,スマートバリュー,old,20160107_機密保持に関する覚書_スマートバリュー様.doc,,,,,,,,,,,,,,,61440
4,Y:,7000_パートナー管理,000NDA,スマートバリュー,old,,,,,,,,,,,,,,,,122368
4,Y:,7000_パートナー管理,000NDA,スマートバリュー,決裁文書帳票出力画面(10).pdf,,,,,,,,,,,,,,,,71431
4,Y:,7000_パートナー管理,000NDA,スマートバリュー,(format)決裁チェックリストv20140303.xls,,,,,,,,,,,,,,,,87552
4,Y:,7000_パートナー管理,000NDA,スマートバリュー,20160127_機密保持に関する覚書_スマートバリュー様_最終版.doc,,,,,,,,,,,,,,,,60416
3,Y:,7000_パートナー管理,000NDA,スマートバリュー,,,,,,,,,,,,,,,,,341767
4,Y:,7000_パートナー管理,000NDA,NEC,20151113_機密保持に関する覚書_NEC様.doc,,,,,,,,,,,,,,,,59904
4,Y:,7000_パートナー管理,000NDA,NEC,決裁文書帳票出力画面(11).pdf,,,,,,,,,,,,,,,,68704
5,Y:,7000_パートナー管理,000NDA,NEC,20151201_機密保持に関する覚書_最終版,20151201_機密保持に関する覚書_最終版.doc,,,,,,,,,,,,,,,59392
4,Y:,7000_パートナー管理,000NDA,NEC,20151201_機密保持に関する覚書_最終版,,,,,,,,,,,,,,,,59392
4,Y:,7000_パートナー管理,000NDA,NEC,20151116_決裁_NEC様NDA締結.ppt,,,,,,,,,,,,,,,,155648
4,Y:,7000_パートナー管理,000NDA,NEC,決裁文書帳票出力画面(15).pdf,,,,,,,,,,,,,,,,68701
5,Y:,7000_パートナー管理,000NDA,NEC,20151113_機密保持に関する覚書_NEC署名追記,20151113_機密保持に関する覚書_NEC署名追記.doc,,,,,,,,,,,,,,,59904
4,Y:,7000_パートナー管理,000NDA,NEC,20151113_機密保持に関する覚書_NEC署名追記,,,,,,,,,,,,,,,,59904
3,Y:,7000_パートナー管理,000NDA,NEC,,,,,,,,,,,,,,,,,472253
4,Y:,7000_パートナー管理,000NDA,NTTPC,機密保持に関する覚書_NTTPC様（法務確認済み）_最終版.doc,,,,,,,,,,,,,,,,59392
5,Y:,7000_パートナー管理,000NDA,NTTPC,old,20160107_機密保持に関する覚書_NTTPC様.doc,,,,,,,,,,,,,,,59392
5,Y:,7000_パートナー管理,000NDA,NTTPC,old,~$160120_機密保持に関する覚書_NTTPC様（法務確認済み）.doc,,,,,,,,,,,,,,,162
5,Y:,7000_パートナー管理,000NDA,NTTPC,old,20160120_機密保持に関する覚書_NTTPC様（法務確認済み）.doc,,,,,,,,,,,,,,,55296
4,Y:,7000_パートナー管理,000NDA,NTTPC,old,,,,,,,,,,,,,,,,114850
4,Y:,7000_パートナー管理,000NDA,NTTPC,~$保持に関する覚書_NTTPC様（法務確認済み）_最終版.doc,,,,,,,,,,,,,,,,162
4,Y:,7000_パートナー管理,000NDA,NTTPC,(format)決裁チェックリストv20140303.xls,,,,,,,,,,,,,,,,87552
4,Y:,7000_パートナー管理,000NDA,NTTPC,決裁文書帳票出力画面(16).pdf,,,,,,,,,,,,,,,,83010
4,Y:,7000_パートナー管理,000NDA,NTTPC,NTTPCサービス開発・提供計画案.pptx,,,,,,,,,,,,,,,,684432
4,Y:,7000_パートナー管理,000NDA,NTTPC,決裁文書帳票出力画面(17).pdf,,,,,,,,,,,,,,,,72306
3,Y:,7000_パートナー管理,000NDA,NTTPC,,,,,,,,,,,,,,,,,1101704
4,Y:,7000_パートナー管理,000NDA,JTエンジニアリグ,20151112_決裁_JTE様NDA締結.ppt,,,,,,,,,,,,,,,,147456
4,Y:,7000_パートナー管理,000NDA,JTエンジニアリグ,20151119_紙決_JTE_NDA.pdf,,,,,,,,,,,,,,,,49239
4,Y:,7000_パートナー管理,000NDA,JTエンジニアリグ,20151028_機密保持に関する覚書_JTエンジニアリング様.doc,,,,,,,,,,,,,,,,58880
4,Y:,7000_パートナー管理,000NDA,JTエンジニアリグ,決裁文書帳票出力画面(13).pdf,,,,,,,,,,,,,,,,71777
4,Y:,7000_パートナー管理,000NDA,JTエンジニアリグ,20151105_機密保持に関する覚書_JTエンジニアリング様.doc,,,,,,,,,,,,,,,,59904
5,Y:,7000_パートナー管理,000NDA,JTエンジニアリグ,20151105_機密保持に関する覚書_JTエンジニアリング様,20151105_機密保持に関する覚書_JTエンジニアリング様.doc,,,,,,,,,,,,,,,59392
4,Y:,7000_パートナー管理,000NDA,JTエンジニアリグ,20151105_機密保持に関する覚書_JTエンジニアリング様,,,,,,,,,,,,,,,,59392
4,Y:,7000_パートナー管理,000NDA,JTエンジニアリグ,20151119_決裁.pdf,,,,,,,,,,,,,,,,85307
3,Y:,7000_パートナー管理,000NDA,JTエンジニアリグ,,,,,,,,,,,,,,,,,531955
5,Y:,7000_パートナー管理,000NDA,NTTデータ,old,20151208_機密保持に関する覚書_NTTデータ様.doc,,,,,,,,,,,,,,,58368
4,Y:,7000_パートナー管理,000NDA,NTTデータ,old,,,,,,,,,,,,,,,,58368
4,Y:,7000_パートナー管理,000NDA,NTTデータ,(format)決裁チェックリストv20140303.xls,,,,,,,,,,,,,,,,87552
4,Y:,7000_パートナー管理,000NDA,NTTデータ,機密保持に関する覚書_NTTデータ様_最終版.doc,,,,,,,,,,,,,,,,58880
4,Y:,7000_パートナー管理,000NDA,NTTデータ,20160105_決裁文書.pdf,,,,,,,,,,,,,,,,71347
3,Y:,7000_パートナー管理,000NDA,NTTデータ,,,,,,,,,,,,,,,,,276147
4,Y:,7000_パートナー管理,000NDA,NTTデータ（ANYSENSE),機密保持に関する覚書_NTTデータ_0224.doc,,,,,,,,,,,,,,,,59392
4,Y:,7000_パートナー管理,000NDA,NTTデータ（ANYSENSE),機密保持に関する覚書_NTTデータ様_ANYSENSE.doc,,,,,,,,,,,,,,,,58368
4,Y:,7000_パートナー管理,000NDA,NTTデータ（ANYSENSE),(format)決裁チェックリストv20140303.xls,,,,,,,,,,,,,,,,87552
3,Y:,7000_パートナー管理,000NDA,NTTデータ（ANYSENSE),,,,,,,,,,,,,,,,,205312
4,Y:,7000_パートナー管理,000NDA,PTC,NDA（PTC）.pdf,,,,,,,,,,,,,,,,766485
4,Y:,7000_パートナー管理,000NDA,PTC,20160307_機密保持に関する覚書_PTC.doc,,,,,,,,,,,,,,,,57344
3,Y:,7000_パートナー管理,000NDA,PTC,,,,,,,,,,,,,,,,,823829
2,Y:,7000_パートナー管理,000NDA,,,,,,,,,,,,,,,,,,6836767
3,Y:,7000_パートナー管理,ネットワンパートナーズ,20160301_ネットワンパートナーズ.txt,,,,,,,,,,,,,,,,,3255
2,Y:,7000_パートナー管理,ネットワンパートナーズ,,,,,,,,,,,,,,,,,,3255
3,Y:,7000_パートナー管理,☆プロセス,AP-PFパートナ交渉状況_商流整理.pptx,,,,,,,,,,,,,,,,,155073
2,Y:,7000_パートナー管理,☆プロセス,,,,,,,,,,,,,,,,,,155073
4,Y:,7000_パートナー管理,GE,20160107_GE打合せ,20160107_GE.txt,,,,,,,,,,,,,,,,5201
3,Y:,7000_パートナー管理,GE,20160107_GE打合せ,,,,,,,,,,,,,,,,,5201
4,Y:,7000_パートナー管理,GE,20160122_GE勉強会,20160122_GE勉強会.txt,,,,,,,,,,,,,,,,6475
4,Y:,7000_パートナー管理,GE,20160122_GE勉強会,201601 GE Digital focus products.pdf - ショートカット.lnk,,,,,,,,,,,,,,,,2665
3,Y:,7000_パートナー管理,GE,20160122_GE勉強会,,,,,,,,,,,,,,,,,9140
4,Y:,7000_パートナー管理,GE,20160223_GE<c> VEC打合せ,20160223_GE村上さん打合せ.txt,,,,,,,,,,,,,,,,3237
4,Y:,7000_パートナー管理,GE,20160223_GE<c> VEC打合せ,20160223_ディスカッション内容.JPG,,,,,,,,,,,,,,,,276441
3,Y:,7000_パートナー管理,GE,20160223_GE<c> VEC打合せ,,,,,,,,,,,,,,,,,279678
4,Y:,7000_パートナー管理,GE,20160219_打合せ,20160219_GE勉強会.txt,,,,,,,,,,,,,,,,5253
3,Y:,7000_パートナー管理,GE,20160219_打合せ,,,,,,,,,,,,,,,,,5253
4,Y:,7000_パートナー管理,GE,Service Provider(SP)契約,GE SP Agreement Complete_E.pdf,,,,,,,,,,,,,,,,164416
4,Y:,7000_パートナー管理,GE,Service Provider(SP)契約,SolutionProvider契約概要説明.2014.9.17.pdf,,,,,,,,,,,,,,,,282823
4,Y:,7000_パートナー管理,GE,Service Provider(SP)契約,GE_SP_契約申請書20140917.docx,,,,,,,,,,,,,,,,59998
4,Y:,7000_パートナー管理,GE,Service Provider(SP)契約,GE SP Agreement Complete_JP.pdf,,,,,,,,,,,,,,,,320239
3,Y:,7000_パートナー管理,GE,Service Provider(SP)契約,,,,,,,,,,,,,,,,,827476
4,Y:,7000_パートナー管理,GE,GE Digital 製品資料,Historian.pdf,,,,,,,,,,,,,,,,369069
4,Y:,7000_パートナー管理,GE,GE Digital 製品資料,proficy_historian_analysis_datasheet_f.pdf,,,,,,,,,,,,,,,,874296
4,Y:,7000_パートナー管理,GE,GE Digital 製品資料,CSense.pdf,,,,,,,,,,,,,,,,1831752
4,Y:,7000_パートナー管理,GE,GE Digital 製品資料,201601 GE Digital focus products.pdf,,,,,,,,,,,,,,,,4328879
4,Y:,7000_パートナー管理,GE,GE Digital 製品資料,Proficy-SmartSignal_LR.pdf,,,,,,,,,,,,,,,,942107
4,Y:,7000_パートナー管理,GE,GE Digital 製品資料,iFIX5.8.pdf,,,,,,,,,,,,,,,,739361
3,Y:,7000_パートナー管理,GE,GE Digital 製品資料,,,,,,,,,,,,,,,,,9085464
3,Y:,7000_パートナー管理,GE,Predixの追加情報.txt,,,,,,,,,,,,,,,,,278
3,Y:,7000_パートナー管理,GE,20160304_GE村上さん打合せ.txt,,,,,,,,,,,,,,,,,1194
4,Y:,7000_パートナー管理,GE,20160216_GE_桜井本部長,(JP)NTTCom_IoT推進室のご紹介_v201602.pptx,,,,,,,,,,,,,,,,2225393
4,Y:,7000_パートナー管理,GE,20160216_GE_桜井本部長,GE沢近様名刺.pdf,,,,,,,,,,,,,,,,27963
3,Y:,7000_パートナー管理,GE,20160216_GE_桜井本部長,,,,,,,,,,,,,,,,,2253356
